,Périmètre,Date,Heures,Consommation,temperature,nebulosite,region.code,prev_conso,workday,workday_2,sun,full date
451,France,2017-05-09,16:45,50150.0,161.98848642676768,1.803927293771044,FRANCE,50650.0,1,ouvre,1,2017-05-09 16:45:00
452,France,2017-05-09,17:00,49764.0,160.6228324915825,1.7847117003367003,FRANCE,49266.0,1,ouvre,1,2017-05-09 17:00:00
453,France,2017-05-09,17:15,49266.0,158.3303161826599,1.7775673400673402,FRANCE,49429.0,1,ouvre,1,2017-05-09 17:15:00
454,France,2017-05-09,17:30,49429.0,156.03779987373738,1.7704229797979802,FRANCE,49266.0,1,ouvre,1,2017-05-09 17:30:00
455,France,2017-05-09,17:45,49256.0,153.74528356481483,1.7632786195286194,FRANCE,49429.0,1,ouvre,1,2017-05-09 17:45:00
456,France,2017-05-09,18:00,49675.0,151.45276725589227,1.756134259259259,FRANCE,48834.0,1,ouvre,1,2017-05-09 18:00:00
457,France,2017-05-09,18:15,49979.0,148.2588567971381,1.7875,FRANCE,48751.0,1,ouvre,1,2017-05-09 18:15:00
458,France,2017-05-09,18:30,50573.0,145.06494633838383,1.8188657407407405,FRANCE,50942.0,1,ouvre,1,2017-05-09 18:30:00
459,France,2017-05-09,18:45,50942.0,141.87103587962963,1.8502314814814813,FRANCE,50573.0,1,ouvre,1,2017-05-09 18:45:00
460,France,2017-05-09,19:00,51974.0,138.67712542087543,1.8815972222222217,FRANCE,45604.0,1,ouvre,1,2017-05-09 19:00:00
461,France,2017-05-09,19:15,51579.0,135.14968171296294,1.897858796296296,FRANCE,44395.0,1,ouvre,1,2017-05-09 19:15:00
462,France,2017-05-09,19:30,51516.0,131.62223800505052,1.9141203703703704,FRANCE,47693.0,1,ouvre,1,2017-05-09 19:30:00
463,France,2017-05-09,19:45,51223.0,128.0947942971381,1.9303819444444448,FRANCE,48394.0,1,ouvre,1,2017-05-09 19:45:00
464,France,2017-05-09,20:00,50900.0,124.5673505892256,1.9466435185185185,FRANCE,48297.0,1,ouvre,1,2017-05-09 20:00:00
465,France,2017-05-09,20:15,49937.0,121.39015414562289,2.0068392255892253,FRANCE,49827.0,1,ouvre,1,2017-05-09 20:15:00
466,France,2017-05-09,20:30,49827.0,118.21295770202022,2.0670349326599324,FRANCE,46977.0,1,ouvre,1,2017-05-09 20:30:00
467,France,2017-05-09,20:45,49129.0,115.03576125841751,2.1272306397306395,FRANCE,46320.0,1,ouvre,1,2017-05-09 20:45:00
468,France,2017-05-09,21:00,48816.0,111.85856481481484,2.1874263468013466,FRANCE,49398.0,1,ouvre,1,2017-05-09 21:00:00
469,France,2017-05-09,21:15,49398.0,109.47387152777776,2.2132654671717167,FRANCE,45438.0,1,ouvre,1,2017-05-09 21:15:00
470,France,2017-05-09,21:30,49838.0,107.08917824074075,2.239104587542088,FRANCE,50072.0,1,ouvre,0,2017-05-09 21:30:00
471,France,2017-05-09,21:45,50072.0,104.70448495370373,2.2649437079124577,FRANCE,46487.0,1,ouvre,0,2017-05-09 21:45:00
472,France,2017-05-09,22:00,49755.0,102.31979166666667,2.290782828282828,FRANCE,47070.0,1,ouvre,0,2017-05-09 22:00:00
473,France,2017-05-09,22:15,50045.0,100.5807002314815,2.318849957912458,FRANCE,47676.0,1,ouvre,0,2017-05-09 22:15:00
474,France,2017-05-09,22:30,50656.0,98.84160879629631,2.346917087542088,FRANCE,50590.0,1,ouvre,0,2017-05-09 22:30:00
475,France,2017-05-09,22:45,53529.0,97.10251736111113,2.3749842171717166,FRANCE,50656.0,1,ouvre,0,2017-05-09 22:45:00
476,France,2017-05-09,23:00,52693.0,95.36342592592594,2.4030513468013464,FRANCE,50048.0,1,ouvre,0,2017-05-09 23:00:00
477,France,2017-05-09,23:15,53044.0,93.60297529186796,2.2747522782169516,FRANCE,52693.0,1,ouvre,0,2017-05-09 23:15:00
478,France,2017-05-09,23:30,52327.0,91.84252465780995,2.1464532096325577,FRANCE,52862.0,1,ouvre,0,2017-05-09 23:30:00
479,France,2017-05-09,23:45,52862.0,90.082074023752,2.0181541410481625,FRANCE,52327.0,1,ouvre,0,2017-05-09 23:45:00
480,France,2017-05-10,00:00,51497.0,88.32162338969404,1.889855072463768,FRANCE,48075.0,1,ouvre,0,2017-05-10 00:00:00
481,France,2017-05-10,00:15,51073.0,86.94294862117552,1.8785313506441217,FRANCE,46498.0,1,ouvre,0,2017-05-10 00:15:00
482,France,2017-05-10,00:30,49324.0,85.56427385265701,1.8672076288244768,FRANCE,46032.0,1,ouvre,0,2017-05-10 00:30:00
483,France,2017-05-10,00:45,47565.0,84.1855990841385,1.8558839070048307,FRANCE,45295.0,1,ouvre,0,2017-05-10 00:45:00
484,France,2017-05-10,01:00,46609.0,82.80692431561998,1.8445601851851847,FRANCE,45298.0,1,ouvre,0,2017-05-10 01:00:00
485,France,2017-05-10,01:15,46985.0,81.61914754428342,1.843460648148148,FRANCE,46609.0,1,ouvre,0,2017-05-10 01:15:00
486,France,2017-05-10,01:30,46175.0,80.43137077294686,1.8423611111111111,FRANCE,45978.0,1,ouvre,0,2017-05-10 01:30:00
487,France,2017-05-10,01:45,45978.0,79.24359400161032,1.8412615740740736,FRANCE,46175.0,1,ouvre,0,2017-05-10 01:45:00
488,France,2017-05-10,02:00,45503.0,78.05581723027376,1.8401620370370368,FRANCE,45921.0,1,ouvre,0,2017-05-10 02:00:00
489,France,2017-05-10,02:15,45921.0,77.11850719605475,1.8486979166666664,FRANCE,45503.0,1,ouvre,0,2017-05-10 02:15:00
490,France,2017-05-10,02:30,45234.0,76.18119716183574,1.857233796296296,FRANCE,45921.0,1,ouvre,0,2017-05-10 02:30:00
491,France,2017-05-10,02:45,44291.0,75.24388712761673,1.865769675925926,FRANCE,45234.0,1,ouvre,0,2017-05-10 02:45:00
492,France,2017-05-10,03:00,43524.0,74.30657709339773,1.8743055555555552,FRANCE,43005.0,1,ouvre,0,2017-05-10 03:00:00
493,France,2017-05-10,03:15,43005.0,73.93868382648954,1.8791377314814808,FRANCE,43524.0,1,ouvre,0,2017-05-10 03:15:00
494,France,2017-05-10,03:30,42518.0,73.57079055958131,1.883969907407408,FRANCE,42434.0,1,ouvre,0,2017-05-10 03:30:00
495,France,2017-05-10,03:45,42434.0,73.20289729267311,1.8888020833333328,FRANCE,42518.0,1,ouvre,0,2017-05-10 03:45:00
496,France,2017-05-10,04:00,42366.0,72.8350040257649,1.8936342592592592,FRANCE,42537.0,1,ouvre,0,2017-05-10 04:00:00
497,France,2017-05-10,04:15,42537.0,73.5422717894525,1.9150651670692431,FRANCE,42580.0,1,ouvre,0,2017-05-10 04:15:00
498,France,2017-05-10,04:30,42580.0,74.24953955314008,1.9364960748792264,FRANCE,42537.0,1,ouvre,0,2017-05-10 04:30:00
499,France,2017-05-10,04:45,42593.0,74.95680731682769,1.9579269826892107,FRANCE,42580.0,1,ouvre,0,2017-05-10 04:45:00
500,France,2017-05-10,05:00,43321.0,75.6640750805153,1.9793578904991944,FRANCE,42593.0,1,ouvre,0,2017-05-10 05:00:00
501,France,2017-05-10,05:15,44412.0,78.1336566525765,2.0230789553140096,FRANCE,42782.0,1,ouvre,0,2017-05-10 05:15:00
502,France,2017-05-10,05:30,45015.0,80.60323822463766,2.066800020128824,FRANCE,44032.0,1,ouvre,0,2017-05-10 05:30:00
503,France,2017-05-10,05:45,45641.0,83.07281979669888,2.110521084943639,FRANCE,45684.0,1,ouvre,0,2017-05-10 05:45:00
504,France,2017-05-10,06:00,46356.0,85.54240136876004,2.154242149758454,FRANCE,46899.0,1,ouvre,0,2017-05-10 06:00:00
505,France,2017-05-10,06:15,47989.0,89.98790257648953,2.2023902979066023,FRANCE,48484.0,1,ouvre,0,2017-05-10 06:15:00
506,France,2017-05-10,06:30,48903.0,94.433403784219,2.2505384460547506,FRANCE,50728.0,1,ouvre,1,2017-05-10 06:30:00
507,France,2017-05-10,06:45,49903.0,98.87890499194843,2.298686594202899,FRANCE,52608.0,1,ouvre,1,2017-05-10 06:45:00
508,France,2017-05-10,07:00,51668.0,103.32440619967794,2.3468347423510467,FRANCE,53957.0,1,ouvre,1,2017-05-10 07:00:00
509,France,2017-05-10,07:15,53184.0,108.81999169685987,2.3773135567632853,FRANCE,55288.0,1,ouvre,1,2017-05-10 07:15:00
510,France,2017-05-10,07:30,53921.0,114.31557719404185,2.407792371175524,FRANCE,56589.0,1,ouvre,1,2017-05-10 07:30:00
511,France,2017-05-10,07:45,54253.0,119.81116269122386,2.438271185587762,FRANCE,56827.0,1,ouvre,1,2017-05-10 07:45:00
512,France,2017-05-10,08:00,55324.0,125.30674818840578,2.46875,FRANCE,57292.0,1,ouvre,1,2017-05-10 08:00:00
513,France,2017-05-10,08:15,55690.0,130.63726977657007,2.510561342592593,FRANCE,57530.0,1,ouvre,1,2017-05-10 08:15:00
514,France,2017-05-10,08:30,55953.0,135.9677913647343,2.5523726851851847,FRANCE,58022.0,1,ouvre,1,2017-05-10 08:30:00
515,France,2017-05-10,08:45,55992.0,141.29831295289856,2.594184027777778,FRANCE,58253.0,1,ouvre,1,2017-05-10 08:45:00
516,France,2017-05-10,09:00,56240.0,146.62883454106282,2.6359953703703707,FRANCE,57237.0,1,ouvre,1,2017-05-10 09:00:00
517,France,2017-05-10,09:15,56237.0,150.77713239734302,2.668431712962963,FRANCE,58721.0,1,ouvre,1,2017-05-10 09:15:00
518,France,2017-05-10,09:30,56247.0,154.92543025362318,2.700868055555555,FRANCE,58713.0,1,ouvre,1,2017-05-10 09:30:00
519,France,2017-05-10,09:45,56073.0,159.0737281099034,2.733304398148148,FRANCE,58450.0,1,ouvre,1,2017-05-10 09:45:00
520,France,2017-05-10,10:00,56285.0,163.22202596618357,2.765740740740741,FRANCE,58231.0,1,ouvre,1,2017-05-10 10:00:00
521,France,2017-05-10,10:15,55782.0,166.23835547504032,2.8123263888888883,FRANCE,57667.0,1,ouvre,1,2017-05-10 10:15:00
522,France,2017-05-10,10:30,55781.0,169.25468498389696,2.8589120370370367,FRANCE,50498.0,1,ouvre,1,2017-05-10 10:30:00
523,France,2017-05-10,10:45,55681.0,172.27101449275364,2.905497685185185,FRANCE,57755.0,1,ouvre,1,2017-05-10 10:45:00
524,France,2017-05-10,11:00,55841.0,175.28734400161034,2.952083333333333,FRANCE,57610.0,1,ouvre,1,2017-05-10 11:00:00
525,France,2017-05-10,11:15,55713.0,177.4313581924316,3.0085622987117566,FRANCE,57096.0,1,ouvre,1,2017-05-10 11:15:00
526,France,2017-05-10,11:30,55584.0,179.57537238325284,3.0650412640901767,FRANCE,57669.0,1,ouvre,1,2017-05-10 11:30:00
527,France,2017-05-10,11:45,55763.0,181.7193865740741,3.121520229468598,FRANCE,51545.0,1,ouvre,1,2017-05-10 11:45:00
528,France,2017-05-10,12:00,56372.0,183.86340076489532,3.177999194847022,FRANCE,55490.0,1,ouvre,1,2017-05-10 12:00:00
529,France,2017-05-10,12:15,56140.0,185.35987193035427,3.2445086050724643,FRANCE,55825.0,1,ouvre,1,2017-05-10 12:15:00
530,France,2017-05-10,12:30,55825.0,186.85634309581317,3.3110180152979063,FRANCE,52141.0,1,ouvre,1,2017-05-10 12:30:00
531,France,2017-05-10,12:45,56564.0,188.35281426127213,3.37752742552335,FRANCE,52183.0,1,ouvre,1,2017-05-10 12:45:00
532,France,2017-05-10,13:00,55434.0,189.84928542673111,3.444036835748792,FRANCE,55355.0,1,ouvre,1,2017-05-10 13:00:00
533,France,2017-05-10,13:15,55355.0,190.6877604166666,3.4973744464573264,FRANCE,55434.0,1,ouvre,1,2017-05-10 13:15:00
534,France,2017-05-10,13:30,54890.0,191.52623540660224,3.5507120571658617,FRANCE,54864.0,1,ouvre,1,2017-05-10 13:30:00
535,France,2017-05-10,13:45,54864.0,192.36471039653784,3.604049667874397,FRANCE,54890.0,1,ouvre,1,2017-05-10 13:45:00
536,France,2017-05-10,14:00,54366.0,193.2031853864734,3.6573872785829313,FRANCE,54393.0,1,ouvre,1,2017-05-10 14:00:00
537,France,2017-05-10,14:15,54393.0,193.15773827495968,3.759539804750402,FRANCE,53648.0,1,ouvre,1,2017-05-10 14:15:00
538,France,2017-05-10,14:30,53648.0,193.11229116344603,3.8616923309178746,FRANCE,53161.0,1,ouvre,1,2017-05-10 14:30:00
539,France,2017-05-10,14:45,53161.0,193.0668440519324,3.9638448570853466,FRANCE,53648.0,1,ouvre,1,2017-05-10 14:45:00
540,France,2017-05-10,15:00,52635.0,193.02139694041855,4.065997383252818,FRANCE,52608.0,1,ouvre,1,2017-05-10 15:00:00
541,France,2017-05-10,15:15,52608.0,192.0110192733494,4.126275664251208,FRANCE,52635.0,1,ouvre,1,2017-05-10 15:15:00
542,France,2017-05-10,15:30,51922.0,191.00064160628017,4.186553945249597,FRANCE,52608.0,1,ouvre,1,2017-05-10 15:30:00
543,France,2017-05-10,15:45,51665.0,189.9902639392109,4.246832226247989,FRANCE,51922.0,1,ouvre,1,2017-05-10 15:45:00
544,France,2017-05-10,16:00,50961.0,188.9798862721417,4.307110507246377,FRANCE,50601.0,1,ouvre,1,2017-05-10 16:00:00
545,France,2017-05-10,16:15,50601.0,187.12759661835742,4.388508957326892,FRANCE,50598.0,1,ouvre,1,2017-05-10 16:15:00
546,France,2017-05-10,16:30,50598.0,185.27530696457325,4.469907407407407,FRANCE,50601.0,1,ouvre,1,2017-05-10 16:30:00
547,France,2017-05-10,16:45,50284.0,183.42301731078902,4.551305857487923,FRANCE,51349.0,1,ouvre,1,2017-05-10 16:45:00
548,France,2017-05-10,17:00,50088.0,181.57072765700482,4.632704307568439,FRANCE,49749.0,1,ouvre,1,2017-05-10 17:00:00
549,France,2017-05-10,17:15,49421.0,179.0988589472624,4.683235205314008,FRANCE,50636.0,1,ouvre,1,2017-05-10 17:15:00
550,France,2017-05-10,17:30,49529.0,176.62699023752015,4.7337661030595815,FRANCE,49720.0,1,ouvre,1,2017-05-10 17:30:00
551,France,2017-05-10,17:45,49686.0,174.15512152777774,4.784297000805153,FRANCE,49951.0,1,ouvre,1,2017-05-10 17:45:00
552,France,2017-05-10,18:00,49539.0,171.6832528180354,4.8348278985507225,FRANCE,49973.0,1,ouvre,1,2017-05-10 18:00:00
553,France,2017-05-10,18:15,50140.0,168.88253069645734,4.824743357487923,FRANCE,49788.0,1,ouvre,1,2017-05-10 18:15:00
554,France,2017-05-10,18:30,50664.0,166.08180857487918,4.81465881642512,FRANCE,50118.0,1,ouvre,1,2017-05-10 18:30:00
555,France,2017-05-10,18:45,51013.0,163.28108645330113,4.804574275362318,FRANCE,50436.0,1,ouvre,1,2017-05-10 18:45:00
556,France,2017-05-10,19:00,52096.0,160.48036433172302,4.794489734299517,FRANCE,50854.0,1,ouvre,1,2017-05-10 19:00:00
557,France,2017-05-10,19:15,51998.0,157.58821834742352,4.7513159219001615,FRANCE,50000.0,1,ouvre,1,2017-05-10 19:15:00
558,France,2017-05-10,19:30,51817.0,154.69607236312402,4.7081421095008045,FRANCE,51330.0,1,ouvre,1,2017-05-10 19:30:00
559,France,2017-05-10,19:45,51303.0,151.80392637882446,4.664968297101449,FRANCE,49722.0,1,ouvre,1,2017-05-10 19:45:00
560,France,2017-05-10,20:00,50743.0,148.91178039452498,4.621794484702094,FRANCE,48977.0,1,ouvre,1,2017-05-10 20:00:00
561,France,2017-05-10,20:15,50157.0,146.43762077294687,4.619936342592594,FRANCE,48484.0,1,ouvre,1,2017-05-10 20:15:00
562,France,2017-05-10,20:30,49478.0,143.96346115136882,4.618078200483092,FRANCE,48051.0,1,ouvre,1,2017-05-10 20:30:00
563,France,2017-05-10,20:45,48913.0,141.48930152979068,4.6162200583735915,FRANCE,49773.0,1,ouvre,1,2017-05-10 20:45:00
564,France,2017-05-10,21:00,48608.0,139.01514190821254,4.614361916264091,FRANCE,49237.0,1,ouvre,1,2017-05-10 21:00:00
565,France,2017-05-10,21:15,48919.0,137.30462962962966,4.6318475744766525,FRANCE,46745.0,1,ouvre,1,2017-05-10 21:15:00
566,France,2017-05-10,21:30,48800.0,135.5941173510467,4.6493332326892105,FRANCE,47571.0,1,ouvre,0,2017-05-10 21:30:00
567,France,2017-05-10,21:45,49137.0,133.88360507246375,4.666818890901771,FRANCE,47571.0,1,ouvre,0,2017-05-10 21:45:00
568,France,2017-05-10,22:00,48660.0,132.17309279388084,4.684304549114331,FRANCE,48910.0,1,ouvre,0,2017-05-10 22:00:00
569,France,2017-05-10,22:15,48910.0,131.01207981078906,4.722224738325282,FRANCE,47634.0,1,ouvre,0,2017-05-10 22:15:00
570,France,2017-05-10,22:30,49338.0,129.85106682769728,4.760144927536231,FRANCE,48119.0,1,ouvre,0,2017-05-10 22:30:00
571,France,2017-05-10,22:45,52063.0,128.6900538446055,4.798065116747181,FRANCE,48517.0,1,ouvre,0,2017-05-10 22:45:00
572,France,2017-05-10,23:00,51455.0,127.52904086151369,4.835985305958132,FRANCE,50597.0,1,ouvre,0,2017-05-10 23:00:00
573,France,2017-05-10,23:15,51649.0,125.67870370370363,4.7398148148148165,FRANCE,50974.0,1,ouvre,0,2017-05-10 23:15:00
574,France,2017-05-10,23:30,51115.0,124.63518518518521,4.7787037037037035,FRANCE,50420.0,1,ouvre,0,2017-05-10 23:30:00
575,France,2017-05-10,23:45,51192.0,123.59166666666668,4.817592592592593,FRANCE,50730.0,1,ouvre,0,2017-05-10 23:45:00
576,France,2017-05-11,00:00,50313.0,122.54814814814812,4.856481481481481,FRANCE,46352.0,1,ouvre,0,2017-05-11 00:00:00
577,France,2017-05-11,00:15,49486.0,121.67476851851849,4.854166666666668,FRANCE,46352.0,1,ouvre,0,2017-05-11 00:15:00
578,France,2017-05-11,00:30,47963.0,120.80138888888888,4.851851851851854,FRANCE,49486.0,1,ouvre,0,2017-05-11 00:30:00
579,France,2017-05-11,00:45,46144.0,119.92800925925924,4.849537037037038,FRANCE,47963.0,1,ouvre,0,2017-05-11 00:45:00
580,France,2017-05-11,01:00,45350.0,119.05462962962964,4.847222222222221,FRANCE,44505.0,1,ouvre,0,2017-05-11 01:00:00
581,France,2017-05-11,01:15,45423.0,118.30879629629628,4.85162037037037,FRANCE,44496.0,1,ouvre,0,2017-05-11 01:15:00
582,France,2017-05-11,01:30,44496.0,117.56296296296296,4.8560185185185185,FRANCE,44721.0,1,ouvre,0,2017-05-11 01:30:00
583,France,2017-05-11,01:45,44721.0,116.81712962962965,4.860416666666667,FRANCE,44496.0,1,ouvre,0,2017-05-11 01:45:00
584,France,2017-05-11,02:00,43972.0,116.0712962962963,4.8648148148148165,FRANCE,44382.0,1,ouvre,0,2017-05-11 02:00:00
585,France,2017-05-11,02:15,44382.0,115.49791666666664,4.910185185185184,FRANCE,43264.0,1,ouvre,0,2017-05-11 02:15:00
586,France,2017-05-11,02:30,43264.0,114.92453703703708,4.955555555555555,FRANCE,44382.0,1,ouvre,0,2017-05-11 02:30:00
587,France,2017-05-11,02:45,42425.0,114.3511574074074,5.000925925925926,FRANCE,43264.0,1,ouvre,0,2017-05-11 02:45:00
588,France,2017-05-11,03:00,41552.0,113.77777777777777,5.046296296296297,FRANCE,41327.0,1,ouvre,0,2017-05-11 03:00:00
589,France,2017-05-11,03:15,41327.0,113.68564814814812,5.113888888888888,FRANCE,40799.0,1,ouvre,0,2017-05-11 03:15:00
590,France,2017-05-11,03:30,40799.0,113.59351851851852,5.181481481481481,FRANCE,41327.0,1,ouvre,0,2017-05-11 03:30:00
591,France,2017-05-11,03:45,39873.0,113.50138888888887,5.249074074074073,FRANCE,40799.0,1,ouvre,0,2017-05-11 03:45:00
592,France,2017-05-11,04:00,39889.0,113.40925925925929,5.316666666666666,FRANCE,40078.0,1,ouvre,0,2017-05-11 04:00:00
593,France,2017-05-11,04:15,40078.0,114.02476851851853,5.422453703703702,FRANCE,39889.0,1,ouvre,0,2017-05-11 04:15:00
594,France,2017-05-11,04:30,39744.0,114.64027777777777,5.528240740740743,FRANCE,40002.0,1,ouvre,0,2017-05-11 04:30:00
595,France,2017-05-11,04:45,40030.0,115.255787037037,5.634027777777778,FRANCE,40251.0,1,ouvre,0,2017-05-11 04:45:00
596,France,2017-05-11,05:00,40568.0,115.87129629629628,5.7398148148148165,FRANCE,40389.0,1,ouvre,0,2017-05-11 05:00:00
597,France,2017-05-11,05:15,41394.0,117.44236111111113,5.8224537037037045,FRANCE,40389.0,1,ouvre,0,2017-05-11 05:15:00
598,France,2017-05-11,05:30,42007.0,119.01342592592594,5.905092592592593,FRANCE,41375.0,1,ouvre,0,2017-05-11 05:30:00
599,France,2017-05-11,05:45,42792.0,120.58449074074072,5.9877314814814815,FRANCE,42230.0,1,ouvre,0,2017-05-11 05:45:00
600,France,2017-05-11,06:00,43711.0,122.15555555555555,6.0703703703703695,FRANCE,42892.0,1,ouvre,0,2017-05-11 06:00:00
601,France,2017-05-11,06:15,44916.0,124.77268518518518,6.078703703703705,FRANCE,44740.0,1,ouvre,1,2017-05-11 06:15:00
602,France,2017-05-11,06:30,45900.0,127.3898148148148,6.087037037037036,FRANCE,44740.0,1,ouvre,1,2017-05-11 06:30:00
603,France,2017-05-11,06:45,46936.0,130.00694444444446,6.095370370370369,FRANCE,45912.0,1,ouvre,1,2017-05-11 06:45:00
604,France,2017-05-11,07:00,48658.0,132.62407407407406,6.1037037037037045,FRANCE,47022.0,1,ouvre,1,2017-05-11 07:00:00
605,France,2017-05-11,07:15,49852.0,135.79004629629628,6.075694444444442,FRANCE,48516.0,1,ouvre,1,2017-05-11 07:15:00
606,France,2017-05-11,07:30,51426.0,138.9560185185185,6.047685185185182,FRANCE,49928.0,1,ouvre,1,2017-05-11 07:30:00
607,France,2017-05-11,07:45,51874.0,142.12199074074076,6.019675925925927,FRANCE,51258.0,1,ouvre,1,2017-05-11 07:45:00
608,France,2017-05-11,08:00,52727.0,145.28796296296298,5.991666666666667,FRANCE,51638.0,1,ouvre,1,2017-05-11 08:00:00
609,France,2017-05-11,08:15,53357.0,148.29004629629628,5.964583333333334,FRANCE,52720.0,1,ouvre,1,2017-05-11 08:15:00
610,France,2017-05-11,08:30,53868.0,151.29212962962964,5.9375,FRANCE,53260.0,1,ouvre,1,2017-05-11 08:30:00
611,France,2017-05-11,08:45,54307.0,154.29421296296297,5.910416666666667,FRANCE,53747.0,1,ouvre,1,2017-05-11 08:45:00
612,France,2017-05-11,09:00,54399.0,157.29629629629628,5.883333333333333,FRANCE,55059.0,1,ouvre,1,2017-05-11 09:00:00
613,France,2017-05-11,09:15,55059.0,159.40439814814815,5.870138888888889,FRANCE,53978.0,1,ouvre,1,2017-05-11 09:15:00
614,France,2017-05-11,09:30,55195.0,161.5125,5.856944444444442,FRANCE,53929.0,1,ouvre,1,2017-05-11 09:30:00
615,France,2017-05-11,09:45,55427.0,163.62060185185192,5.84375,FRANCE,54376.0,1,ouvre,1,2017-05-11 09:45:00
616,France,2017-05-11,10:00,55571.0,165.7287037037037,5.830555555555558,FRANCE,55562.0,1,ouvre,1,2017-05-11 10:00:00
617,France,2017-05-11,10:15,55562.0,167.1759259259259,5.82337962962963,FRANCE,55571.0,1,ouvre,1,2017-05-11 10:15:00
618,France,2017-05-11,10:30,55645.0,168.62314814814815,5.816203703703704,FRANCE,50498.0,1,ouvre,1,2017-05-11 10:30:00
619,France,2017-05-11,10:45,55539.0,170.07037037037034,5.809027777777778,FRANCE,50865.0,1,ouvre,1,2017-05-11 10:45:00
620,France,2017-05-11,11:00,55727.0,171.5175925925926,5.801851851851853,FRANCE,55891.0,1,ouvre,1,2017-05-11 11:00:00
621,France,2017-05-11,11:15,55891.0,172.4240740740741,5.845833333333334,FRANCE,55727.0,1,ouvre,1,2017-05-11 11:15:00
622,France,2017-05-11,11:30,56164.0,173.3305555555556,5.889814814814818,FRANCE,56201.0,1,ouvre,1,2017-05-11 11:30:00
623,France,2017-05-11,11:45,56201.0,174.237037037037,5.933796296296297,FRANCE,56164.0,1,ouvre,1,2017-05-11 11:45:00
624,France,2017-05-11,12:00,56213.0,175.14351851851848,5.977777777777778,FRANCE,56370.0,1,ouvre,1,2017-05-11 12:00:00
625,France,2017-05-11,12:15,56370.0,175.7835648148148,6.035416666666666,FRANCE,56291.0,1,ouvre,1,2017-05-11 12:15:00
626,France,2017-05-11,12:30,56291.0,176.42361111111111,6.093055555555552,FRANCE,56370.0,1,ouvre,1,2017-05-11 12:30:00
627,France,2017-05-11,12:45,56809.0,177.06365740740742,6.1506944444444445,FRANCE,54784.0,1,ouvre,1,2017-05-11 12:45:00
628,France,2017-05-11,13:00,56278.0,177.7037037037037,6.208333333333332,FRANCE,56083.0,1,ouvre,1,2017-05-11 13:00:00
629,France,2017-05-11,13:15,56083.0,177.93032407407406,6.255787037037037,FRANCE,56278.0,1,ouvre,1,2017-05-11 13:15:00
630,France,2017-05-11,13:30,55570.0,178.15694444444446,6.3032407407407405,FRANCE,54994.0,1,ouvre,1,2017-05-11 13:30:00
631,France,2017-05-11,13:45,54994.0,178.38356481481483,6.350694444444442,FRANCE,55570.0,1,ouvre,1,2017-05-11 13:45:00
632,France,2017-05-11,14:00,55004.0,178.6101851851852,6.398148148148147,FRANCE,55126.0,1,ouvre,1,2017-05-11 14:00:00
633,France,2017-05-11,14:15,55126.0,178.20416666666665,6.44837962962963,FRANCE,54700.0,1,ouvre,1,2017-05-11 14:15:00
634,France,2017-05-11,14:30,54700.0,177.79814814814813,6.498611111111113,FRANCE,55126.0,1,ouvre,1,2017-05-11 14:30:00
635,France,2017-05-11,14:45,54013.0,177.39212962962958,6.548842592592592,FRANCE,54700.0,1,ouvre,1,2017-05-11 14:45:00
636,France,2017-05-11,15:00,53794.0,176.98611111111111,6.5990740740740765,FRANCE,53622.0,1,ouvre,1,2017-05-11 15:00:00
637,France,2017-05-11,15:15,53622.0,175.82662037037036,6.5627314814814826,FRANCE,53794.0,1,ouvre,1,2017-05-11 15:15:00
638,France,2017-05-11,15:30,52852.0,174.66712962962958,6.526388888888889,FRANCE,52320.0,1,ouvre,1,2017-05-11 15:30:00
639,France,2017-05-11,15:45,52445.0,173.5076388888889,6.490046296296296,FRANCE,51805.0,1,ouvre,1,2017-05-11 15:45:00
640,France,2017-05-11,16:00,52026.0,172.34814814814817,6.453703703703702,FRANCE,51725.0,1,ouvre,1,2017-05-11 16:00:00
641,France,2017-05-11,16:15,51588.0,170.6356481481481,6.396064814814812,FRANCE,50784.0,1,ouvre,1,2017-05-11 16:15:00
642,France,2017-05-11,16:30,51303.0,168.92314814814813,6.338425925925926,FRANCE,50596.0,1,ouvre,1,2017-05-11 16:30:00
643,France,2017-05-11,16:45,51175.0,167.21064814814812,6.280787037037038,FRANCE,50074.0,1,ouvre,1,2017-05-11 16:45:00
644,France,2017-05-11,17:00,50933.0,165.49814814814815,6.223148148148147,FRANCE,49447.0,1,ouvre,1,2017-05-11 17:00:00
645,France,2017-05-11,17:15,50404.0,163.4564814814815,6.1546296296296275,FRANCE,49447.0,1,ouvre,1,2017-05-11 17:15:00
646,France,2017-05-11,17:30,50460.0,161.41481481481478,6.086111111111111,FRANCE,49239.0,1,ouvre,1,2017-05-11 17:30:00
647,France,2017-05-11,17:45,50928.0,159.37314814814815,6.017592592592592,FRANCE,49377.0,1,ouvre,1,2017-05-11 17:45:00
648,France,2017-05-11,18:00,51143.0,157.3314814814815,5.949074074074073,FRANCE,49479.0,1,ouvre,1,2017-05-11 18:00:00
649,France,2017-05-11,18:15,51345.0,155.26689814814816,5.903240740740743,FRANCE,49479.0,1,ouvre,1,2017-05-11 18:15:00
650,France,2017-05-11,18:30,52198.0,153.20231481481483,5.8574074074074085,FRANCE,49844.0,1,ouvre,1,2017-05-11 18:30:00
651,France,2017-05-11,18:45,52736.0,151.13773148148147,5.811574074074074,FRANCE,49942.0,1,ouvre,1,2017-05-11 18:45:00
